Log file open, 04/28/23 01:08:43
[2023.04.27-16.08.51:950][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse02.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Audio/Collapse02.uasset"
[2023.04.27-16.08.51:950][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_DoorFrame.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Props/SM_DoorFrame.uasset"
[2023.04.27-16.08.51:951][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_GlassWindow.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Props/SM_GlassWindow.uasset"
[2023.04.27-16.08.51:951][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse_Cue.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Audio/Collapse_Cue.uasset"
[2023.04.27-16.08.51:952][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Lamp_Ceiling.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Props/SM_Lamp_Ceiling.uasset"
[2023.04.27-16.08.51:953][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion01.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Audio/Explosion01.uasset"
[2023.04.27-16.08.51:954][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Lamp_Wall.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Props/SM_Lamp_Wall.uasset"
[2023.04.27-16.08.51:954][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_PillarFrame.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Props/SM_PillarFrame.uasset"
[2023.04.27-16.08.51:954][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_PillarFrame300.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Props/SM_PillarFrame300.uasset"
[2023.04.27-16.08.51:955][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Rock.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Props/SM_Rock.uasset"
[2023.04.27-16.08.51:956][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Shelf.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Props/SM_Shelf.uasset"
[2023.04.27-16.08.51:957][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Stairs.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Props/SM_Stairs.uasset"
[2023.04.27-16.08.51:958][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Statue.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Props/SM_Statue.uasset"
[2023.04.27-16.08.51:959][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_TableRound.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Props/SM_TableRound.uasset"
[2023.04.27-16.08.51:960][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion02.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Audio/Explosion02.uasset"
[2023.04.27-16.08.51:960][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion_Cue.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Audio/Explosion_Cue.uasset"
[2023.04.27-16.08.51:962][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire01.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Audio/Fire01.uasset"
[2023.04.27-16.08.51:962][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire01_Cue.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Audio/Fire01_Cue.uasset"
[2023.04.27-16.08.52:002][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_WindowFrame.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Props/SM_WindowFrame.uasset"
[2023.04.27-16.08.52:004][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire_Sparks01.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Audio/Fire_Sparks01.uasset"
[2023.04.27-16.08.52:005][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire_Sparks01_Cue.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Audio/Fire_Sparks01_Cue.uasset"
[2023.04.27-16.08.52:006][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light01.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Audio/Light01.uasset"
[2023.04.27-16.08.52:007][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light01_Cue.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Audio/Light01_Cue.uasset"
[2023.04.27-16.08.52:008][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light02.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Audio/Light02.uasset"
[2023.04.27-16.08.52:008][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light02_Cue.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Audio/Light02_Cue.uasset"
[2023.04.27-16.08.52:010][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Smoke01.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Audio/Smoke01.uasset"
[2023.04.27-16.08.52:010][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Smoke01_Cue.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Audio/Smoke01_Cue.uasset"
[2023.04.27-16.08.52:010][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Background_Cue.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Audio/Starter_Background_Cue.uasset"
[2023.04.27-16.08.52:015][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Birds01.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Audio/Starter_Birds01.uasset"
[2023.04.27-16.08.52:024][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Music01.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Audio/Starter_Music01.uasset"
[2023.04.27-16.08.52:025][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Music_Cue.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Audio/Starter_Music_Cue.uasset"
[2023.04.27-16.08.52:029][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Wind05.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Audio/Starter_Wind05.uasset"
[2023.04.27-16.08.52:032][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Wind06.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Audio/Starter_Wind06.uasset"
[2023.04.27-16.08.52:034][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Steam01.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Audio/Steam01.uasset"
[2023.04.27-16.08.52:034][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Steam01_Cue.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Audio/Steam01_Cue.uasset"
[2023.04.27-16.08.52:035][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cone.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Shapes/Shape_Cone.uasset"
[2023.04.27-16.08.52:035][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cube.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Shapes/Shape_Cube.uasset"
[2023.04.27-16.08.52:039][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cylinder.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Shapes/Shape_Cylinder.uasset"
[2023.04.27-16.08.52:040][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_NarrowCapsule.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Shapes/Shape_NarrowCapsule.uasset"
[2023.04.27-16.08.52:046][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Shapes/Shape_Pipe.uasset"
[2023.04.27-16.08.52:053][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe_180.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Shapes/Shape_Pipe_180.uasset"
[2023.04.27-16.08.52:054][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe_90.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Shapes/Shape_Pipe_90.uasset"
[2023.04.27-16.08.52:060][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Plane.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Shapes/Shape_Plane.uasset"
[2023.04.27-16.08.52:061][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_QuadPyramid.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Shapes/Shape_QuadPyramid.uasset"
[2023.04.27-16.08.52:061][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Sphere.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Shapes/Shape_Sphere.uasset"
[2023.04.27-16.08.52:068][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Torus.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Shapes/Shape_Torus.uasset"
[2023.04.27-16.08.52:068][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Shapes/Shape_Trim.uasset"
[2023.04.27-16.08.52:075][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim_90_In.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Shapes/Shape_Trim_90_In.uasset"
[2023.04.27-16.08.52:076][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim_90_Out.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Shapes/Shape_Trim_90_Out.uasset"
[2023.04.27-16.08.52:082][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_TriPyramid.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Shapes/Shape_TriPyramid.uasset"
[2023.04.27-16.08.52:082][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Tube.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Shapes/Shape_Tube.uasset"
[2023.04.27-16.08.52:083][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Wedge_A.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Shapes/Shape_Wedge_A.uasset"
[2023.04.27-16.08.52:086][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Wedge_B.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Shapes/Shape_Wedge_B.uasset"
[2023.04.27-16.08.52:086][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_WideCapsule.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Shapes/Shape_WideCapsule.uasset"
[2023.04.27-16.08.52:086][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_AssetPlatform.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_AssetPlatform.uasset"
[2023.04.27-16.08.52:086][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Basic_Floor.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_Basic_Floor.uasset"
[2023.04.27-16.08.52:087][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Basic_Wall.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_Basic_Wall.uasset"
[2023.04.27-16.08.52:087][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_Beveled.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_Brick_Clay_Beveled.uasset"
[2023.04.27-16.08.52:088][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_New.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_Brick_Clay_New.uasset"
[2023.04.27-16.08.52:088][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_Old.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_Brick_Clay_Old.uasset"
[2023.04.27-16.08.52:089][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Cut_Stone.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_Brick_Cut_Stone.uasset"
[2023.04.27-16.08.52:090][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Hewn_Stone.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_Brick_Hewn_Stone.uasset"
[2023.04.27-16.08.52:090][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ceramic_Tile_Checker.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_Ceramic_Tile_Checker.uasset"
[2023.04.27-16.08.52:091][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Pebble.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_CobbleStone_Pebble.uasset"
[2023.04.27-16.08.52:091][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Rough.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_CobbleStone_Rough.uasset"
[2023.04.27-16.08.52:092][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Smooth.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_CobbleStone_Smooth.uasset"
[2023.04.27-16.08.52:093][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_ColorGrid_LowSpec.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_ColorGrid_LowSpec.uasset"
[2023.04.27-16.08.52:093][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Grime.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_Concrete_Grime.uasset"
[2023.04.27-16.08.52:094][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Panels.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_Concrete_Panels.uasset"
[2023.04.27-16.08.52:094][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Poured.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_Concrete_Poured.uasset"
[2023.04.27-16.08.52:095][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Tiles.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_Concrete_Tiles.uasset"
[2023.04.27-16.08.52:095][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Glass.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_Glass.uasset"
[2023.04.27-16.08.52:096][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Grass.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_Ground_Grass.uasset"
[2023.04.27-16.08.52:096][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Gravel.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_Ground_Gravel.uasset"
[2023.04.27-16.08.52:097][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Moss.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_Ground_Moss.uasset"
[2023.04.27-16.08.52:097][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Brushed_Nickel.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_Metal_Brushed_Nickel.uasset"
[2023.04.27-16.08.52:098][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Burnished_Steel.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_Metal_Burnished_Steel.uasset"
[2023.04.27-16.08.52:098][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Chrome.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_Metal_Chrome.uasset"
[2023.04.27-16.08.52:099][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Copper.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_Metal_Copper.uasset"
[2023.04.27-16.08.52:099][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Gold.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_Metal_Gold.uasset"
[2023.04.27-16.08.52:099][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Rust.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_Metal_Rust.uasset"
[2023.04.27-16.08.52:100][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Steel.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_Metal_Steel.uasset"
[2023.04.27-16.08.52:100][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Basalt.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_Rock_Basalt.uasset"
[2023.04.27-16.08.52:101][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Marble_Polished.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_Rock_Marble_Polished.uasset"
[2023.04.27-16.08.52:101][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Sandstone.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_Rock_Sandstone.uasset"
[2023.04.27-16.08.52:102][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Slate.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_Rock_Slate.uasset"
[2023.04.27-16.08.52:102][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Checker_Dot.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_Tech_Checker_Dot.uasset"
[2023.04.27-16.08.52:102][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Hex_Tile.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_Tech_Hex_Tile.uasset"
[2023.04.27-16.08.52:103][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.uasset"
[2023.04.27-16.08.52:103][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Panel.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_Tech_Panel.uasset"
[2023.04.27-16.08.52:104][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Water_Lake.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_Water_Lake.uasset"
[2023.04.27-16.08.52:104][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Water_Ocean.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_Water_Ocean.uasset"
[2023.04.27-16.08.52:104][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.uasset"
[2023.04.27-16.08.52:105][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.uasset"
[2023.04.27-16.08.52:105][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Oak.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_Wood_Oak.uasset"
[2023.04.27-16.08.52:106][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Pine.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_Wood_Pine.uasset"
[2023.04.27-16.08.52:106][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Walnut.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Materials/M_Wood_Walnut.uasset"
[2023.04.27-16.08.52:116][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_D.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Textures/T_Brick_Clay_Beveled_D.uasset"
[2023.04.27-16.08.52:126][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_M.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Textures/T_Brick_Clay_Beveled_M.uasset"
[2023.04.27-16.08.52:144][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_N.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Textures/T_Brick_Clay_Beveled_N.uasset"
[2023.04.27-16.08.52:158][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_D.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Textures/T_Brick_Clay_New_D.uasset"
[2023.04.27-16.08.52:175][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_M.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Textures/T_Brick_Clay_New_M.uasset"
[2023.04.27-16.08.52:192][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_N.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Textures/T_Brick_Clay_New_N.uasset"
[2023.04.27-16.08.52:216][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Old_D.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Textures/T_Brick_Clay_Old_D.uasset"
[2023.04.27-16.08.52:228][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Old_N.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Textures/T_Brick_Clay_Old_N.uasset"
[2023.04.27-16.08.52:249][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Cut_Stone_D.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Textures/T_Brick_Cut_Stone_D.uasset"
[2023.04.27-16.08.52:289][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Cut_Stone_N.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Textures/T_Brick_Cut_Stone_N.uasset"
[2023.04.27-16.08.52:299][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_D.uasset" to "D:/UnrealEngine5_ActionGame02/ActionGame02/Content/StarterContent/Textures/T_Brick_Hewn_Stone_D.uasset"
